window_id,row_id,packet_id_start,packet_id_end,time_start,time_end,window_run_id,window_run_count,window_run_mixed,window_packet_count,duration_sec,length_mean,length_std,length_min,length_max,length_q25,length_q50,length_q75,info_len_mean,info_len_std,info_len_max,src_unique,dst_unique,proto_unique,src_entropy,dst_entropy,proto_entropy,missing_source_ratio,broadcast_dst_ratio,ra_marker_ratio,bssid_marker_ratio,ip_endpoint_ratio,attack_packet_count,attack_packet_ratio,window_label_rule,window_no_attack_count,window_deauth_count,window_wpa2_count,window_tello_count,y_bin,y_attack_type,y_attack_type_name,y_risk,y_risk_name,attack_scenario_meta,packet_attack_type_mode_meta,session_id,split,proto_802_11_count,proto_802_11_ratio,proto_udp_count,proto_udp_ratio,proto_eapol_count,proto_eapol_ratio,proto_icmp_count,proto_icmp_ratio,info_tok_ack_count,info_tok_ack_ratio,info_tok_deauthentication_count,info_tok_deauthentication_ratio,info_tok_authentication_count,info_tok_authentication_ratio,info_tok_eapol_count,info_tok_eapol_ratio,info_tok_beacon_count,info_tok_beacon_ratio,info_tok_probe_count,info_tok_probe_ratio,info_tok_request_count,info_tok_request_ratio,info_tok_response_count,info_tok_response_ratio,info_tok_data_count,info_tok_data_ratio,info_tok_null_count,info_tok_null_ratio,info_tok_qos_count,info_tok_qos_ratio,info_tok_udp_count,info_tok_udp_ratio,info_tok_icmp_count,info_tok_icmp_ratio,info_tok_exploit_count,info_tok_exploit_ratio,info_tok_api_count,info_tok_api_ratio,info_tok_sae_count,info_tok_sae_ratio,info_tok_handshake_count,info_tok_handshake_ratio
10,10,80,87,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,44.5,37.97038319532738,28.0,144.0,28.0,28.0,32.0,39.0,14.177446878757825,69.0,2,4,1,1.0,1.75,-0.0,0.75,0.125,0.75,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00010,train,8,1.0,0,0.0,0,0.0,0,0.0,6,0.75,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,1,0.125,1,0.125,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
11,11,88,95,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,1,1,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00011,train,8,1.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12,12,96,103,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,1,1,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00012,train,8,1.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
13,13,104,111,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,1,1,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00013,train,8,1.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
14,14,112,119,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,1,1,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00014,train,8,1.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
15,15,120,127,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,2,1,0.0,0.5435644431995964,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00015,train,8,1.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
16,16,128,135,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,1,1,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00016,train,8,1.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
17,17,136,143,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,2,1,0.0,0.5435644431995964,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00017,train,8,1.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
18,18,144,151,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,1,1,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00018,train,8,1.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
19,19,152,159,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,1,1,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00019,train,8,1.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20,20,160,167,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,44.5,37.97038319532738,28.0,144.0,28.0,28.0,32.0,39.0,14.177446878757825,69.0,2,4,1,1.0,1.75,-0.0,0.75,0.125,0.75,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00020,train,8,1.0,0,0.0,0,0.0,0,0.0,6,0.75,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,1,0.125,1,0.125,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
21,21,168,175,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,30.0,5.291502622129181,28.0,44.0,28.0,28.0,28.0,34.25,8.59869176095992,57.0,1,3,1,-0.0,1.2987949406953985,-0.0,0.875,0.0,0.875,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00021,train,8,1.0,0,0.0,0,0.0,0,0.0,7,0.875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,1,0.125,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
22,22,176,183,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,1,1,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00022,train,8,1.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
23,23,184,191,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,1,1,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00023,train,8,1.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
24,24,192,199,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,1,1,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00024,train,8,1.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
25,25,200,207,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,1,1,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00025,train,8,1.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
26,26,208,215,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,1,1,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00026,train,8,1.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
27,27,216,223,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,1,1,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00027,train,8,1.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
28,28,224,231,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,2,1,0.0,0.5435644431995964,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00028,train,8,1.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
29,29,232,239,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,1,1,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00029,train,8,1.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
30,30,240,247,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,1,1,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00030,train,8,1.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
31,31,248,255,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,2,1,0.0,0.5435644431995964,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00031,train,8,1.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
32,32,256,263,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,30.0,5.291502622129181,28.0,44.0,28.0,28.0,28.0,34.25,8.59869176095992,57.0,1,3,1,-0.0,1.2987949406953985,-0.0,0.875,0.0,0.875,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00032,train,8,1.0,0,0.0,0,0.0,0,0.0,7,0.875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,1,0.125,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
33,33,264,271,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,30.0,5.291502622129181,28.0,44.0,28.0,28.0,28.0,34.25,8.59869176095992,57.0,1,3,1,-0.0,1.061278124459133,-0.0,0.875,0.0,0.875,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00033,train,8,1.0,0,0.0,0,0.0,0,0.0,7,0.875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,1,0.125,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
34,34,272,279,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,1,1,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00034,train,8,1.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
35,35,280,287,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,1,1,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00035,train,8,1.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
36,36,288,295,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,1,1,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00036,train,8,1.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
37,37,296,303,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,8,0.0,42.5,38.363394010436565,28.0,144.0,28.0,28.0,28.0,35.75,12.567318727556806,69.0,1,3,1,-0.0,1.061278124459133,-0.0,0.875,0.125,0.875,0.0,0.0,0,0.0,highest_risk,8,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00037,train,8,1.0,0,0.0,0,0.0,0,0.0,7,0.875,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
