window_id,row_id,packet_id_start,packet_id_end,time_start,time_end,window_run_id,window_run_count,window_run_mixed,window_packet_count,duration_sec,length_mean,length_std,length_min,length_max,length_q25,length_q50,length_q75,info_len_mean,info_len_std,info_len_max,src_unique,dst_unique,proto_unique,src_entropy,dst_entropy,proto_entropy,missing_source_ratio,broadcast_dst_ratio,ra_marker_ratio,bssid_marker_ratio,ip_endpoint_ratio,attack_packet_count,attack_packet_ratio,window_label_rule,window_no_attack_count,window_deauth_count,window_wpa2_count,window_tello_count,y_bin,y_attack_type,y_attack_type_name,y_risk,y_risk_name,attack_scenario_meta,packet_attack_type_mode_meta,session_id,split,proto_802_11_count,proto_802_11_ratio,proto_udp_count,proto_udp_ratio,proto_eapol_count,proto_eapol_ratio,proto_icmp_count,proto_icmp_ratio,info_tok_ack_count,info_tok_ack_ratio,info_tok_deauthentication_count,info_tok_deauthentication_ratio,info_tok_authentication_count,info_tok_authentication_ratio,info_tok_eapol_count,info_tok_eapol_ratio,info_tok_beacon_count,info_tok_beacon_ratio,info_tok_probe_count,info_tok_probe_ratio,info_tok_request_count,info_tok_request_ratio,info_tok_response_count,info_tok_response_ratio,info_tok_data_count,info_tok_data_ratio,info_tok_null_count,info_tok_null_ratio,info_tok_qos_count,info_tok_qos_ratio,info_tok_udp_count,info_tok_udp_ratio,info_tok_icmp_count,info_tok_icmp_ratio,info_tok_exploit_count,info_tok_exploit_ratio,info_tok_api_count,info_tok_api_ratio,info_tok_sae_count,info_tok_sae_ratio,info_tok_handshake_count,info_tok_handshake_ratio
10,10,640,703,2021-09-12 22:27:00,2021-09-12 22:27:00,run_0002__No_Attack,1,0,64,0.0,213.921875,250.8823370057852,28.0,564.0,28.0,28.0,548.0,33.515625,3.358720866546519,38.0,1,3,1,-0.0,1.1223029449228283,-0.0,0.640625,0.0,0.640625,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00010,train,64,1.0,0,0.0,0,0.0,0,0.0,41,0.640625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,0.359375,0,0.0,23,0.359375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
11,11,704,767,2021-09-12 22:27:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,64,60.0,164.75,229.6245577023503,28.0,564.0,28.0,28.0,218.0,36.109375,8.450438574972011,57.0,2,4,1,0.9043814577244937,1.8780622295506506,-0.0,0.609375,0.0,0.609375,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00011,train,64,1.0,0,0.0,0,0.0,0,0.0,39,0.609375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,0.390625,8,0.125,25,0.390625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12,12,768,831,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,64,0.0,237.1875,257.99968961948383,28.0,564.0,28.0,28.0,564.0,34.34375,5.632547020442883,70.0,1,4,1,-0.0,1.2466608625579476,-0.0,0.59375,0.015625,0.59375,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00012,train,64,1.0,0,0.0,0,0.0,0,0.0,38,0.59375,0,0.0,0,0.0,0,0.0,1,0.015625,0,0.0,0,0.0,0,0.0,25,0.390625,0,0.0,25,0.390625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
13,13,832,895,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,64,0.0,245.609375,260.14981364035106,28.0,564.0,28.0,28.0,564.0,33.953125,3.4570113876548048,38.0,1,3,1,-0.0,1.085949021713486,-0.0,0.578125,0.0,0.578125,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00013,train,64,1.0,0,0.0,0,0.0,0,0.0,37,0.578125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,0.421875,0,0.0,27,0.421875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
14,14,896,959,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,64,0.0,242.171875,255.6392449996369,28.0,564.0,28.0,28.0,552.0,34.5625,5.63436720049377,70.0,1,4,1,-0.0,1.260067200610544,-0.0,0.5625,0.015625,0.5625,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00014,train,64,1.0,0,0.0,0,0.0,0,0.0,36,0.5625,0,0.0,0,0.0,0,0.0,1,0.015625,0,0.0,0,0.0,0,0.0,27,0.421875,0,0.0,27,0.421875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
15,15,960,1023,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,64,0.0,253.5625,261.85264671900876,28.0,564.0,28.0,28.0,564.0,34.0625,3.4725485957722753,38.0,1,3,1,-0.0,1.1628175871855553,-0.0,0.5625,0.0,0.5625,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00015,train,64,1.0,0,0.0,0,0.0,0,0.0,36,0.5625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,0.4375,0,0.0,28,0.4375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
16,16,1024,1087,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,64,0.0,249.9375,258.7941312003617,28.0,564.0,28.0,28.0,564.0,34.0625,3.4725485957722753,38.0,1,3,1,-0.0,1.2214713865842914,-0.0,0.5625,0.0,0.5625,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00016,train,64,1.0,0,0.0,0,0.0,0,0.0,36,0.5625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,0.4375,0,0.0,28,0.4375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
17,17,1088,1151,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,64,0.0,216.171875,249.54180227766324,28.0,564.0,28.0,28.0,548.0,34.234375,5.628449463162568,70.0,1,4,1,-0.0,1.2376738352253298,-0.0,0.609375,0.015625,0.609375,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00017,train,64,1.0,0,0.0,0,0.0,0,0.0,39,0.609375,0,0.0,0,0.0,0,0.0,1,0.015625,0,0.0,0,0.0,0,0.0,24,0.375,0,0.0,24,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
18,18,1152,1215,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,64,0.0,253.484375,261.05471123092065,28.0,564.0,28.0,28.0,564.0,34.0625,3.4725485957722753,38.0,1,3,1,-0.0,1.0917055717080197,-0.0,0.5625,0.0,0.5625,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00018,train,64,1.0,0,0.0,0,0.0,0,0.0,36,0.5625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,0.4375,0,0.0,28,0.4375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
19,19,1216,1279,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,64,0.0,244.25,261.46880789111344,28.0,564.0,28.0,28.0,564.0,33.84375,3.4379261099534992,38.0,1,3,1,-0.0,1.1511135511938806,-0.0,0.59375,0.0,0.59375,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00019,train,64,1.0,0,0.0,0,0.0,0,0.0,38,0.59375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,0.40625,0,0.0,26,0.40625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20,20,1280,1343,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,64,0.0,259.4375,258.2809683150309,28.0,564.0,28.0,28.0,564.0,34.78125,5.627690328856057,70.0,1,4,1,-0.0,1.2674773615828188,-0.0,0.53125,0.015625,0.53125,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00020,train,64,1.0,0,0.0,0,0.0,0,0.0,34,0.53125,0,0.0,0,0.0,0,0.0,1,0.015625,0,0.0,0,0.0,0,0.0,29,0.453125,0,0.0,29,0.453125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
21,21,1344,1407,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,64,0.0,236.484375,257.45879477279345,28.0,564.0,28.0,28.0,548.0,33.84375,3.4379261099534992,38.0,1,3,1,-0.0,1.2110745973920987,-0.0,0.59375,0.0,0.59375,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00021,train,64,1.0,0,0.0,0,0.0,0,0.0,38,0.59375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,0.40625,0,0.0,26,0.40625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
22,22,1408,1471,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,64,0.0,263.1875,261.33137937061827,28.0,564.0,28.0,28.0,564.0,34.78125,5.627690328856057,70.0,1,4,1,-0.0,1.1977116437886164,-0.0,0.53125,0.015625,0.53125,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00022,train,64,1.0,0,0.0,0,0.0,0,0.0,34,0.53125,0,0.0,0,0.0,0,0.0,1,0.015625,0,0.0,0,0.0,0,0.0,29,0.453125,0,0.0,29,0.453125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
23,23,1472,1535,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,64,0.0,231.4375,254.78390813344157,28.0,564.0,28.0,28.0,552.0,33.84375,3.4379261099534992,38.0,1,3,1,-0.0,1.1511135511938806,-0.0,0.59375,0.0,0.59375,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00023,train,64,1.0,0,0.0,0,0.0,0,0.0,38,0.59375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,0.40625,0,0.0,26,0.40625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
24,24,1536,1599,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,64,0.0,251.875,262.1201716293502,28.0,564.0,28.0,28.0,564.0,33.953125,3.4570113876548048,38.0,1,3,1,-0.0,1.1577051851330082,-0.0,0.578125,0.0,0.578125,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00024,train,64,1.0,0,0.0,0,0.0,0,0.0,37,0.578125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,0.421875,0,0.0,27,0.421875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
25,25,1600,1663,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,64,0.0,228.0,250.640616720435,28.0,564.0,28.0,28.0,552.0,34.453125,5.6345188556233445,70.0,1,4,1,-0.0,1.2541197146134029,-0.0,0.578125,0.015625,0.578125,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00025,train,64,1.0,0,0.0,0,0.0,0,0.0,37,0.578125,0,0.0,0,0.0,0,0.0,1,0.015625,0,0.0,0,0.0,0,0.0,26,0.40625,0,0.0,26,0.40625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
26,26,1664,1727,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,64,0.0,244.0,261.1704424317576,28.0,564.0,28.0,28.0,564.0,33.84375,3.4379261099534992,38.0,1,3,1,-0.0,1.2110745973920987,-0.0,0.59375,0.0,0.59375,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00026,train,64,1.0,0,0.0,0,0.0,0,0.0,38,0.59375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,0.40625,0,0.0,26,0.40625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
27,27,1728,1791,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,64,0.0,255.3125,260.7206883692777,28.0,564.0,28.0,28.0,564.0,34.671875,5.632091883516727,70.0,1,4,1,-0.0,1.1940675871855553,-0.0,0.546875,0.015625,0.546875,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00027,train,64,1.0,0,0.0,0,0.0,0,0.0,35,0.546875,0,0.0,0,0.0,0,0.0,1,0.015625,0,0.0,0,0.0,0,0.0,28,0.4375,0,0.0,28,0.4375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
28,28,1792,1855,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,64,0.0,198.625,244.2690946988587,28.0,564.0,28.0,28.0,548.0,33.40625,3.3247121585935826,38.0,1,3,1,-0.0,1.1096153217888276,-0.0,0.65625,0.0,0.65625,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00028,train,64,1.0,0,0.0,0,0.0,0,0.0,42,0.65625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,0.34375,0,0.0,22,0.34375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
29,29,1856,1919,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,64,0.0,249.015625,257.30815014464537,28.0,564.0,28.0,28.0,552.0,35.375,6.813360037455822,70.0,2,5,1,0.35335933502142136,1.5376768683332938,-0.0,0.53125,0.015625,0.53125,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00029,train,64,1.0,0,0.0,0,0.0,0,0.0,34,0.53125,0,0.0,0,0.0,0,0.0,1,0.015625,0,0.0,0,0.0,0,0.0,29,0.453125,2,0.03125,29,0.453125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
30,30,1920,1983,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,64,0.0,242.484375,256.4036729570374,28.0,564.0,28.0,28.0,552.0,33.953125,3.4570113876548048,38.0,1,2,1,-0.0,0.9823166080205501,-0.0,0.578125,0.0,0.578125,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00030,train,64,1.0,0,0.0,0,0.0,0,0.0,37,0.578125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,0.421875,0,0.0,27,0.421875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
31,31,1984,2047,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,64,0.0,208.671875,246.7090299502318,28.0,564.0,28.0,28.0,548.0,34.4375,5.261520098792744,57.0,2,4,1,0.39124356362925566,1.507048827786958,-0.0,0.59375,0.0,0.59375,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00031,train,64,1.0,0,0.0,0,0.0,0,0.0,38,0.59375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,0.40625,2,0.03125,26,0.40625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
32,32,2048,2111,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,64,0.0,211.8125,250.6096862528462,28.0,564.0,28.0,28.0,548.0,34.015625,5.613856148796031,70.0,1,4,1,-0.0,1.1408653217888276,-0.0,0.640625,0.015625,0.640625,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00032,train,64,1.0,0,0.0,0,0.0,0,0.0,41,0.640625,0,0.0,0,0.0,0,0.0,1,0.015625,0,0.0,0,0.0,0,0.0,22,0.34375,0,0.0,22,0.34375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
33,33,2112,2175,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,64,0.0,232.921875,254.71757059826945,28.0,564.0,28.0,28.0,564.0,34.65625,5.259570889103027,57.0,2,4,1,0.37123232664087563,1.4781068942484634,-0.0,0.5625,0.0,0.5625,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00033,train,64,1.0,0,0.0,0,0.0,0,0.0,36,0.5625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,0.4375,2,0.03125,28,0.4375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
34,34,2176,2239,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,64,0.0,226.5,256.30792028339664,28.0,564.0,28.0,28.0,548.0,33.625,3.3888604279314896,38.0,1,3,1,-0.0,1.0598470851103838,-0.0,0.625,0.0,0.625,0.0,0.0,0,0.0,highest_risk,64,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,atk0_No_Attack__win_00034,train,64,1.0,0,0.0,0,0.0,0,0.0,40,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,0.375,0,0.0,24,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
