window_id,row_id,packet_id_start,packet_id_end,time_start,time_end,window_run_id,window_run_count,window_run_mixed,window_packet_count,duration_sec,length_mean,length_std,length_min,length_max,length_q25,length_q50,length_q75,info_len_mean,info_len_std,info_len_max,src_unique,dst_unique,proto_unique,src_entropy,dst_entropy,proto_entropy,missing_source_ratio,broadcast_dst_ratio,ra_marker_ratio,bssid_marker_ratio,ip_endpoint_ratio,attack_packet_count,attack_packet_ratio,window_label_rule,window_no_attack_count,window_deauth_count,window_wpa2_count,window_tello_count,y_bin,y_attack_type,y_attack_type_name,y_risk,y_risk_name,attack_scenario_meta,packet_attack_type_mode_meta,session_id,split,proto_802_11_count,proto_802_11_ratio,proto_udp_count,proto_udp_ratio,proto_eapol_count,proto_eapol_ratio,proto_icmp_count,proto_icmp_ratio,info_tok_ack_count,info_tok_ack_ratio,info_tok_deauthentication_count,info_tok_deauthentication_ratio,info_tok_authentication_count,info_tok_authentication_ratio,info_tok_eapol_count,info_tok_eapol_ratio,info_tok_beacon_count,info_tok_beacon_ratio,info_tok_probe_count,info_tok_probe_ratio,info_tok_request_count,info_tok_request_ratio,info_tok_response_count,info_tok_response_ratio,info_tok_data_count,info_tok_data_ratio,info_tok_null_count,info_tok_null_ratio,info_tok_qos_count,info_tok_qos_ratio,info_tok_udp_count,info_tok_udp_ratio,info_tok_icmp_count,info_tok_icmp_ratio,info_tok_exploit_count,info_tok_exploit_ratio,info_tok_api_count,info_tok_api_ratio,info_tok_sae_count,info_tok_sae_ratio,info_tok_handshake_count,info_tok_handshake_ratio
10,10,320,351,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,32,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,2,1,0.0,0.20062232431271465,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,run_0001__No_Attack__win_00010,train,32,1.0,0,0.0,0,0.0,0,0.0,32,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
11,11,352,383,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,32,0.0,29.0,3.872983346207417,28.0,44.0,28.0,28.0,28.0,32.625,6.2935979375870525,57.0,1,3,1,-0.0,0.8683927290103626,-0.0,0.9375,0.0,0.9375,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,run_0001__No_Attack__win_00011,train,32,1.0,0,0.0,0,0.0,0,0.0,30,0.9375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0625,2,0.0625,2,0.0625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12,12,384,415,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,32,0.0,31.625,20.18314581525883,28.0,144.0,28.0,28.0,28.0,32.1875,6.611720180860651,69.0,1,3,1,-0.0,0.3997900666170139,-0.0,0.96875,0.03125,0.96875,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,run_0001__No_Attack__win_00012,train,32,1.0,0,0.0,0,0.0,0,0.0,31,0.96875,0,0.0,0,0.0,0,0.0,1,0.03125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
13,13,416,447,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,32,0.0,29.0,3.872983346207417,28.0,44.0,28.0,28.0,28.0,32.625,6.2935979375870525,57.0,1,3,1,-0.0,0.8683927290103626,-0.0,0.9375,0.0,0.9375,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,run_0001__No_Attack__win_00013,train,32,1.0,0,0.0,0,0.0,0,0.0,30,0.9375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0625,2,0.0625,2,0.0625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
14,14,448,479,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,32,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,1,1,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,run_0001__No_Attack__win_00014,train,32,1.0,0,0.0,0,0.0,0,0.0,32,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
15,15,480,511,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,32,0.0,31.625,20.18314581525883,28.0,144.0,28.0,28.0,28.0,32.1875,6.611720180860651,69.0,1,3,1,-0.0,0.5349547231656377,-0.0,0.96875,0.03125,0.96875,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,run_0001__No_Attack__win_00015,train,32,1.0,0,0.0,0,0.0,0,0.0,31,0.96875,0,0.0,0,0.0,0,0.0,1,0.03125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
16,16,535,566,2021-09-12 22:27:00,2021-09-12 22:27:00,run_0002__No_Attack,1,0,32,0.0,263.75,263.0968215315419,28.0,564.0,28.0,28.0,564.0,34.28125,3.4931573737093493,38.0,1,2,1,-0.0,0.9971803988942642,-0.0,0.53125,0.0,0.53125,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,run_0002__No_Attack__win_00000,train,32,1.0,0,0.0,0,0.0,0,0.0,17,0.53125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,0.46875,0,0.0,15,0.46875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
17,17,567,598,2021-09-12 22:27:00,2021-09-12 22:27:00,run_0002__No_Attack,1,0,32,0.0,210.25,251.8549930019256,28.0,564.0,28.0,28.0,548.0,33.40625,3.3247121585935826,38.0,1,3,1,-0.0,1.2261134199863002,-0.0,0.65625,0.0,0.65625,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,run_0002__No_Attack__win_00001,train,32,1.0,0,0.0,0,0.0,0,0.0,21,0.65625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.34375,0,0.0,11,0.34375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
18,18,599,630,2021-09-12 22:27:00,2021-09-12 22:27:00,run_0002__No_Attack,1,0,32,0.0,227.0,256.94941136340435,28.0,564.0,28.0,28.0,552.0,33.625,3.3888604279314896,38.0,1,2,1,-0.0,0.954434002924965,-0.0,0.625,0.0,0.625,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,run_0002__No_Attack__win_00002,train,32,1.0,0,0.0,0,0.0,0,0.0,20,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.375,0,0.0,12,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
19,19,631,662,2021-09-12 22:27:00,2021-09-12 22:27:00,run_0002__No_Attack,1,0,32,0.0,218.6875,248.7093481229646,28.0,564.0,28.0,28.0,552.0,33.84375,3.4379261099534992,38.0,1,3,1,-0.0,1.2627317300909384,-0.0,0.59375,0.0,0.59375,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,run_0002__No_Attack__win_00003,train,32,1.0,0,0.0,0,0.0,0,0.0,19,0.59375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.40625,0,0.0,13,0.40625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20,20,663,694,2021-09-12 22:27:00,2021-09-12 22:27:00,run_0002__No_Attack,1,0,32,0.0,218.09375,250.52773790727744,28.0,564.0,28.0,28.0,552.0,33.625,3.3888604279314896,38.0,1,3,1,-0.0,1.1334321011224375,-0.0,0.625,0.0,0.625,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,run_0002__No_Attack__win_00004,train,32,1.0,0,0.0,0,0.0,0,0.0,20,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.375,0,0.0,12,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
21,21,695,726,2021-09-12 22:27:00,2021-09-12 22:27:00,run_0002__No_Attack,1,0,32,0.0,228.0,258.22470834527047,28.0,564.0,28.0,28.0,564.0,33.625,3.3888604279314896,38.0,1,2,1,-0.0,0.954434002924965,-0.0,0.625,0.0,0.625,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,run_0002__No_Attack__win_00005,train,32,1.0,0,0.0,0,0.0,0,0.0,20,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.375,0,0.0,12,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
22,22,727,758,2021-09-12 22:27:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,32,60.0,114.75,190.7155932271926,28.0,564.0,28.0,28.0,44.0,38.59375,10.908309261177921,57.0,2,4,1,0.9612366047228759,1.899214630793814,-0.0,0.59375,0.0,0.59375,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,run_0002__No_Attack__win_00006,train,32,1.0,0,0.0,0,0.0,0,0.0,19,0.59375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.40625,8,0.25,13,0.40625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
23,23,759,790,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,32,0.0,233.625,253.95050575850405,28.0,564.0,28.0,28.0,564.0,35.0625,7.136777546624247,70.0,1,3,1,-0.0,1.1511135511938806,-0.0,0.5625,0.03125,0.5625,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,run_0002__No_Attack__win_00007,train,32,1.0,0,0.0,0,0.0,0,0.0,18,0.5625,0,0.0,0,0.0,0,0.0,1,0.03125,0,0.0,0,0.0,0,0.0,13,0.40625,0,0.0,13,0.40625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
24,24,791,822,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,32,0.0,210.25,251.8549930019256,28.0,564.0,28.0,28.0,548.0,33.40625,3.3247121585935826,38.0,1,3,1,-0.0,1.2261134199863002,-0.0,0.65625,0.0,0.65625,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,run_0002__No_Attack__win_00008,train,32,1.0,0,0.0,0,0.0,0,0.0,21,0.65625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.34375,0,0.0,11,0.34375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
25,25,823,854,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,32,0.0,260.5,263.6735671242,28.0,564.0,28.0,28.0,564.0,34.0625,3.4725485957722753,38.0,1,2,1,-0.0,0.9886994082884974,-0.0,0.5625,0.0,0.5625,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,run_0002__No_Attack__win_00009,train,32,1.0,0,0.0,0,0.0,0,0.0,18,0.5625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.4375,0,0.0,14,0.4375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
26,26,855,886,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,32,0.0,246.96875,258.8169580484198,28.0,564.0,28.0,28.0,564.0,34.0625,3.4725485957722753,38.0,1,3,1,-0.0,1.1628175871855553,-0.0,0.5625,0.0,0.5625,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,run_0002__No_Attack__win_00010,train,32,1.0,0,0.0,0,0.0,0,0.0,18,0.5625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.4375,0,0.0,14,0.4375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
27,27,887,918,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,32,0.0,235.71875,255.27720648040142,28.0,564.0,28.0,28.0,564.0,33.84375,3.4379261099534992,38.0,1,3,1,-0.0,1.2627317300909384,-0.0,0.59375,0.0,0.59375,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,run_0002__No_Attack__win_00011,train,32,1.0,0,0.0,0,0.0,0,0.0,19,0.59375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.40625,0,0.0,13,0.40625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
28,28,919,950,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,32,0.0,232.375,252.80300507509796,28.0,564.0,28.0,28.0,548.0,35.0625,7.136777546624247,70.0,1,3,1,-0.0,1.1511135511938806,-0.0,0.5625,0.03125,0.5625,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,run_0002__No_Attack__win_00012,train,32,1.0,0,0.0,0,0.0,0,0.0,18,0.5625,0,0.0,0,0.0,0,0.0,1,0.03125,0,0.0,0,0.0,0,0.0,13,0.40625,0,0.0,13,0.40625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
29,29,951,982,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,32,0.0,246.625,259.83381106969125,28.0,564.0,28.0,28.0,564.0,34.0625,3.4725485957722753,38.0,1,3,1,-0.0,1.1628175871855553,-0.0,0.5625,0.0,0.5625,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,run_0002__No_Attack__win_00013,train,32,1.0,0,0.0,0,0.0,0,0.0,18,0.5625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.4375,0,0.0,14,0.4375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
30,30,983,1014,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,32,0.0,260.5,263.6735671242,28.0,564.0,28.0,28.0,564.0,34.0625,3.4725485957722753,38.0,1,3,1,-0.0,1.1628175871855553,-0.0,0.5625,0.0,0.5625,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,run_0002__No_Attack__win_00014,train,32,1.0,0,0.0,0,0.0,0,0.0,18,0.5625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.4375,0,0.0,14,0.4375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
31,31,1015,1046,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,32,0.0,247.46875,259.4127965683989,28.0,564.0,28.0,28.0,564.0,34.0625,3.4725485957722753,38.0,1,3,1,-0.0,1.1628175871855553,-0.0,0.5625,0.0,0.5625,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,run_0002__No_Attack__win_00015,train,32,1.0,0,0.0,0,0.0,0,0.0,18,0.5625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.4375,0,0.0,14,0.4375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
32,32,1047,1078,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,32,0.0,252.40625,258.15037519038685,28.0,564.0,28.0,28.0,564.0,34.0625,3.4725485957722753,38.0,1,3,1,-0.0,1.271782221599798,-0.0,0.5625,0.0,0.5625,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,run_0002__No_Attack__win_00016,train,32,1.0,0,0.0,0,0.0,0,0.0,18,0.5625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.4375,0,0.0,14,0.4375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
33,33,1079,1110,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,32,0.0,262.75,261.98175031860524,28.0,564.0,28.0,28.0,564.0,34.28125,3.4931573737093493,38.0,1,2,1,-0.0,0.9971803988942642,-0.0,0.53125,0.0,0.53125,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,run_0002__No_Attack__win_00017,train,32,1.0,0,0.0,0,0.0,0,0.0,17,0.53125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,0.46875,0,0.0,15,0.46875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
34,34,1111,1142,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,32,0.0,203.09375,242.72558571551022,28.0,564.0,28.0,28.0,548.0,34.625,7.157819151110204,70.0,1,4,1,-0.0,1.2886134199863002,-0.0,0.625,0.03125,0.625,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,run_0002__No_Attack__win_00018,train,32,1.0,0,0.0,0,0.0,0,0.0,20,0.625,0,0.0,0,0.0,0,0.0,1,0.03125,0,0.0,0,0.0,0,0.0,11,0.34375,0,0.0,11,0.34375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
35,35,1143,1174,2021-09-12 22:28:00,2021-09-12 22:28:00,run_0002__No_Attack,1,0,32,0.0,226.5,256.30792028339664,28.0,564.0,28.0,28.0,548.0,33.625,3.3888604279314896,38.0,1,3,1,-0.0,1.1334321011224375,-0.0,0.625,0.0,0.625,0.0,0.0,0,0.0,highest_risk,32,0,0,0,0,0,No Attack,0,normal,Wifi Deauthentication Attack,No Attack,run_0002__No_Attack__win_00019,train,32,1.0,0,0.0,0,0.0,0,0.0,20,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.375,0,0.0,12,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
